-6.0000,0.3349,1.9438
-5.6990,0.4072,1.6428
-5.5229,0.4225,1.4667
-5.3979,0.3467,1.3417
-5.3010,0.4241,1.2448
-5.1549,0.4448,1.0987
-5.0969,0.3686,1.0407
-5.0000,0.3428,0.9438
-4.9208,0.3676,0.8646
-4.8239,0.3764,0.7677
-4.7212,0.3180,0.6650
-4.6383,0.3128,0.5821
-4.5528,0.2348,0.4966
-4.4559,0.1383,0.3997
-4.3665,0.1167,0.3103
-4.2757,0.0653,0.2195
-4.1805,-0.0614,0.1243
-4.0915,-0.1290,0.0353
-4.0000,-0.1848,-0.0562
-3.9101,-0.3196,-0.1461
-3.8182,-0.3769,-0.2380
-3.7282,-0.4348,-0.3280
-3.6364,-0.5508,-0.4198
-3.5452,-0.5980,-0.5110
-3.4547,-0.7069,-0.6015
-3.3635,-0.9325,-0.6927
-3.2725,-0.9012,-0.7837
-3.1818,-1.0600,-0.8744
-3.0910,-1.0330,-0.9652
-3.0000,-1.1716,-1.0562
-2.9090,-1.2191,-1.1472
-2.8182,-1.4015,-1.2380
-2.7272,-1.4933,-1.3290
-2.6364,-1.4568,-1.4198
-2.5455,-1.6217,-1.5107
-2.4546,-1.6679,-1.6016
-2.3636,-1.7093,-1.6926
-2.2727,-1.8364,-1.7835
-2.1818,-2.0238,-1.8744
-2.0909,-2.0476,-1.9653
-2.0000,-2.1879,-2.0562
-1.9091,-2.2123,-2.1471
-1.8182,-2.2816,-2.2380
-1.7273,-2.3427,-2.3289
-1.6364,-2.4483,-2.4198
-1.5455,-2.5910,-2.5107
-1.4545,-2.6540,-2.6017
-1.3636,-2.7148,-2.6926
-1.2727,-2.8138,-2.7835
-1.1818,-2.8389,-2.8744
-1.0909,-2.9763,-2.9653
-1.0000,-3.1272,-3.0562
-0.9091,-3.2623,-3.1471
-0.8182,-3.3779,-3.2380
-0.7273,-3.4104,-3.3289
-0.6364,-3.4792,-3.4198
-0.5455,-3.5540,-3.5107
-0.4545,-3.6614,-3.6017
-0.3636,-3.7376,-3.6926
-0.2727,-3.8098,-3.7835
-0.1818,-3.9120,-3.8744
-0.0909,-4.0547,-3.9653
0.0000,-4.0805,-4.0562
0.0909,-4.2035,-4.1471
0.1818,-4.2661,-4.2380
0.2727,-4.4034,-4.3289
0.3636,-4.5014,-4.4198
0.4545,-4.6099,-4.5107
0.5455,-4.6510,-4.6017
0.6364,-4.7382,-4.6926
0.7273,-4.8171,-4.7835
0.8182,-5.0090,-4.8744
0.9091,-5.1093,-4.9653
1.0000,-5.1946,-5.0562
1.0909,-5.3925,-5.1471
1.1818,-5.5210,-5.2380
1.2727,-5.6747,-5.3289
1.3636,-5.8431,-5.4198
1.4545,-5.9010,-5.5107
1.5455,-6.1025,-5.6017
1.6364,-6.2840,-5.6926
1.7273,-6.4646,-5.7835
1.8182,-6.6725,-5.8744
1.9091,-6.8921,-5.9653
2.0000,-7.0558,-6.0562
2.0909,-7.2972,-6.1471
2.1818,-7.4255,-6.2380
2.2727,-7.5859,-6.3289
2.3636,-7.8573,-6.4198
2.4545,-8.0108,-6.5107
2.5455,-8.1525,-6.6017
2.6364,-8.3042,-6.6926
2.7273,-8.4943,-6.7835
2.8182,-8.6453,-6.8744
2.9091,-8.9000,-6.9653
3.0000,-9.0453,-7.0562
